iter	Accuracy	Logloss
2453	0.9429383978	0.1611933297
2454	0.9429006943	0.1611690453
2455	0.9429545565	0.1611457136
2456	0.9429222392	0.1611260533
2457	0.9429383978	0.1611023082
2458	0.9429276254	0.1610837545
2459	0.9429545565	0.1610613136
2460	0.9430030324	0.1610409076
2461	0.9430245773	0.1610164098
2462	0.943040736	0.1609892222
2463	0.9430084187	0.1609651209
2464	0.9430353498	0.1609434162
2465	0.9430299635	0.1609204076
2466	0.9430084187	0.1609004146
2467	0.943040736	0.1608791053
2468	0.9430515084	0.1608601602
2469	0.9430676671	0.1608355575
2470	0.9431323017	0.1608126383
2471	0.9431323017	0.160792861
2472	0.9431215293	0.1607717482
2473	0.9431430741	0.1607494603
2474	0.9431269155	0.1607258423
2475	0.943164619	0.1607020667
2476	0.9431700052	0.1606793021
2477	0.9431592328	0.1606552577
2478	0.9431700052	0.1606309835
2479	0.9431969363	0.1606099871
2480	0.9432023225	0.1605940023
2481	0.9432238674	0.1605731117
2482	0.9432346399	0.1605474368
2483	0.9432454123	0.1605270864
2484	0.9433262056	0.1605033303
2485	0.9433262056	0.1604825125
2486	0.943336978	0.1604607532
2487	0.943336978	0.1604357843
2488	0.9433208194	0.1604133326
2489	0.9433208194	0.1603917882
2490	0.9433262056	0.160370328
2491	0.9433639091	0.1603469009
2492	0.9433800678	0.1603235721
2493	0.9434069989	0.1603017939
2494	0.9433800678	0.1602819089
2495	0.943385454	0.1602624833
2496	0.943385454	0.1602401391
2497	0.9433746815	0.1602235565
2498	0.9434016126	0.1601980554
2499	0.9433692953	0.1601790297
2500	0.9433908402	0.1601557255
2501	0.9433908402	0.160139719
2502	0.9433800678	0.1601203274
2503	0.9434016126	0.160100659
2504	0.9434016126	0.1600815768
2505	0.9433746815	0.1600563462
2506	0.9434177713	0.1600316599
2507	0.9434339299	0.1600107576
2508	0.9434339299	0.1599891353
2509	0.9434231575	0.1599715926
2510	0.9434500886	0.1599500939
2511	0.9434931784	0.1599276699
2512	0.9434716335	0.1599046232
2513	0.9435201094	0.1598856846
2514	0.9435254957	0.1598624709
2515	0.9435685854	0.1598401226
2516	0.9435685854	0.159818732
2517	0.9436116752	0.1597944755
2518	0.9435901303	0.1597701313
2519	0.9436116752	0.1597491658
2520	0.9436170614	0.159726601
2521	0.9436062889	0.1597002292
2522	0.9436116752	0.1596787701
2523	0.9435793579	0.1596594918
2524	0.9436224476	0.1596379681
2525	0.9436009027	0.15961865
2526	0.9435847441	0.1595969037
2527	0.9436009027	0.1595743056
2528	0.9436009027	0.1595525829
2529	0.9436224476	0.1595331098
2530	0.9436386063	0.1595126678
2531	0.9436386063	0.1594880135
2532	0.9436493787	0.1594682666
2533	0.9436493787	0.1594437551
2534	0.9436709236	0.1594235402
2535	0.9437086271	0.1594002414
2536	0.9436870822	0.1593797642
2537	0.9437409444	0.1593583497
2538	0.9437355582	0.1593343346
2539	0.9437624893	0.1593178242
2540	0.9437355582	0.1592992146
2541	0.9437894204	0.1592764424
2542	0.9438163515	0.1592562104
2543	0.9438163515	0.1592346585
2544	0.9438325101	0.1592117205
2545	0.9438325101	0.159187692
2546	0.9438486688	0.1591669318
2547	0.9438325101	0.1591463445
2548	0.9438702137	0.1591230695
2549	0.9438809861	0.1591028166
2550	0.9439079172	0.1590778885
2551	0.9438971448	0.1590556005
2552	0.9439186896	0.1590339299
2553	0.9439079172	0.1590202803
2554	0.9439133034	0.158997646
2555	0.9439402345	0.158974529
2556	0.9439348483	0.1589502848
2557	0.9439348483	0.1589277275
2558	0.9439348483	0.1589057213
2559	0.9439240759	0.1588815406
2560	0.9439671656	0.1588615524
2561	0.9439671656	0.1588365555
2562	0.943977938	0.1588124808
2563	0.9439833243	0.1587897331
2564	0.9439833243	0.1587679584
2565	0.9440156416	0.1587496757
2566	0.9440318002	0.1587249881
2567	0.9440479589	0.1587034863
2568	0.9439994829	0.1586820855
2569	0.9439940967	0.1586605678
2570	0.9440425727	0.1586359997
2571	0.9440479589	0.1586161972
2572	0.9440587313	0.1585978512
2573	0.9440533451	0.158576541
2574	0.9440587313	0.1585534647
2575	0.9440641175	0.158532204
2576	0.9440910486	0.1585088545
2577	0.9440856624	0.1584848738
2578	0.9440964349	0.1584656089
2579	0.9441018211	0.1584429947
2580	0.9441125935	0.158420674
2581	0.9441610695	0.1583964303
2582	0.9441718419	0.1583744531
2583	0.9441880006	0.158351455
2584	0.9441933868	0.1583280117
2585	0.9442203179	0.1583070983
2586	0.944247249	0.1582874752
2587	0.944247249	0.1582640434
2588	0.944295725	0.158240547
2589	0.9443172698	0.1582219519
2590	0.9443280423	0.1582043574
2591	0.9443495871	0.1581843385
2592	0.9443334285	0.1581613212
2593	0.9443442009	0.1581384147
2594	0.9443388147	0.1581179134
2595	0.9443657458	0.1580943487
2596	0.9444142218	0.1580695048
2597	0.9444465391	0.1580453851
2598	0.9444088356	0.1580250106
2599	0.9444465391	0.1580049016
2600	0.9444734702	0.15797909
2601	0.9444842426	0.1579584713
2602	0.9444896288	0.1579368864
2603	0.9444896288	0.1579120539
2604	0.9444950151	0.1578884269
2605	0.9444950151	0.1578661559
2606	0.9444896288	0.1578459933
2607	0.9445219461	0.1578220853
2608	0.9445004013	0.1577985549
2609	0.9444950151	0.1577767215
2610	0.9444950151	0.1577551601
2611	0.9445219461	0.1577352372
2612	0.9445057875	0.1577149327
2613	0.9445381048	0.1576910284
2614	0.9445596497	0.1576710734
2615	0.9445219461	0.157650242
2616	0.9445165599	0.1576295823
2617	0.9445381048	0.1576043787
2618	0.9445596497	0.1575856047
2619	0.9445596497	0.1575637209
2620	0.9445811946	0.1575426411
2621	0.9445758083	0.1575256386
2622	0.9446135119	0.1575025171
2623	0.9446350567	0.1574806612
2624	0.9446458292	0.1574574366
2625	0.9446458292	0.1574355276
2626	0.944640443	0.1574145163
2627	0.9446835327	0.1573932981
2628	0.9446673741	0.1573713054
2629	0.9447050776	0.1573517143
2630	0.9447050776	0.1573277252
2631	0.9447050776	0.1573058269
2632	0.9446996914	0.1572827178
2633	0.9446996914	0.1572612334
2634	0.9447481673	0.1572373842
2635	0.9447373949	0.157217007
2636	0.9447481673	0.1571940363
2637	0.9447373949	0.157173698
2638	0.9447373949	0.1571481992
2639	0.9447589398	0.1571238673
2640	0.9447804847	0.1571012612
2641	0.9447912571	0.1570828167
2642	0.9447912571	0.157059915
2643	0.9447804847	0.1570390744
2644	0.9447858709	0.1570195957
2645	0.9447966433	0.156996352
2646	0.9448235744	0.1569757532
2647	0.9448451193	0.1569526272
2648	0.9448397331	0.1569322555
2649	0.944812802	0.1569114141
2650	0.9448935952	0.1568910534
2651	0.9449043677	0.1568736808
2652	0.9449043677	0.1568572651
2653	0.944888209	0.1568363264
2654	0.944888209	0.1568213159
2655	0.9448774366	0.15680383
2656	0.9448828228	0.1567851296
2657	0.9449205263	0.1567662725
2658	0.9449528437	0.1567417039
2659	0.9449474574	0.1567224565
2660	0.9449636161	0.1567014543
2661	0.9449690023	0.1566822768
2662	0.9449690023	0.1566607346
2663	0.9449797747	0.1566375557
2664	0.9450013196	0.1566150212
2665	0.9450228645	0.1565943471
2666	0.945060568	0.1565720674
2667	0.9450767267	0.1565527905
2668	0.9450928853	0.1565312123
2669	0.9451413613	0.1565072511
2670	0.9450821129	0.1564850662
2671	0.9450767267	0.1564603605
2672	0.9450767267	0.1564417783
2673	0.9450982716	0.1564226235
2674	0.9451467475	0.1564021782
2675	0.9451413613	0.1563831653
2676	0.9451467475	0.1563618577
2677	0.9451359751	0.1563396947
2678	0.9452113822	0.1563151556
2679	0.9452383133	0.1562958538
2680	0.9452167684	0.1562746532
2681	0.9452436995	0.1562574092
2682	0.9452436995	0.156234172
2683	0.9452221546	0.1562135369
2684	0.9452436995	0.1561888302
2685	0.9452167684	0.1561678453
2686	0.9452544719	0.1561471576
2687	0.9452544719	0.1561240871
2688	0.9453137203	0.156102801
2689	0.9453083341	0.1560820213
2690	0.9452975617	0.1560598465
2691	0.9453029479	0.1560421671
2692	0.9453621963	0.1560210368
2693	0.9453406514	0.1560016053
2694	0.9453244928	0.1559818962
2695	0.9453244928	0.1559616547
2696	0.945329879	0.1559398716
2697	0.945329879	0.1559202927
2698	0.9453675825	0.1559006539
2699	0.9453514238	0.1558821156
2700	0.9453998998	0.1558593197
2701	0.945405286	0.1558368825
2702	0.9454160585	0.1558173211
2703	0.9454268309	0.1557954395
2704	0.945453762	0.1557746983
2705	0.9454376033	0.1557512827
2706	0.9454753069	0.1557301454
2707	0.9454645344	0.1557148851
2708	0.9454645344	0.155694213
2709	0.945453762	0.1556742126
2710	0.9454914655	0.1556583592
2711	0.9454968518	0.1556364325
2712	0.9455345553	0.1556179579
2713	0.9455453277	0.1555985178
2714	0.9455938037	0.1555771349
2715	0.9456207348	0.1555573558
2716	0.9456584383	0.1555350864
2717	0.9456368934	0.1555141231
2718	0.9456853694	0.1554903853
2719	0.9456476659	0.1554670268
2720	0.9456638245	0.1554471916
2721	0.9457015281	0.1554215642
2722	0.9457338454	0.1554002793
2723	0.9457446178	0.1553789357
2724	0.9457661627	0.1553616795
2725	0.9457446178	0.1553413386
2726	0.9457553903	0.1553200511
2727	0.9457715489	0.1552973272
2728	0.9457823214	0.1552755308
2729	0.9458038662	0.1552557313
2730	0.9458092524	0.1552375838
2731	0.9458038662	0.1552189452
2732	0.9457930938	0.1551978436
2733	0.9458307973	0.1551770287
2734	0.9458038662	0.1551564231
2735	0.9458038662	0.1551372617
2736	0.9458092524	0.1551150958
2737	0.9458523422	0.1550930611
2738	0.9458685009	0.1550744035
2739	0.9458523422	0.15505345
2740	0.9458738871	0.1550344674
2741	0.9458792733	0.1550170565
2742	0.9458792733	0.1549997114
2743	0.9459169768	0.1549752424
2744	0.945922363	0.1549530892
2745	0.9459492941	0.1549312217
2746	0.9459654528	0.1549110676
2747	0.9459977701	0.1548902943
2748	0.9459923839	0.1548708231
2749	0.9459923839	0.1548482518
2750	0.9459600666	0.1548275704
2751	0.9460085425	0.1548059967
2752	0.9460570185	0.1547842777
2753	0.9460731772	0.1547612451
2754	0.9460516323	0.1547374743
2755	0.9460785634	0.1547134643
2756	0.9460462461	0.1546930743
2757	0.9460731772	0.1546750777
2758	0.946094722	0.1546556329
2759	0.9461001083	0.1546339935
2760	0.946094722	0.1546128096
2761	0.9461162669	0.1545931886
2762	0.9461001083	0.15457419
2763	0.9461162669	0.1545554037
2764	0.9461324256	0.1545335749
2765	0.9461108807	0.1545155862
2766	0.9461647429	0.1544958887
2767	0.9461593567	0.1544754647
2768	0.946143198	0.1544531676
2769	0.9461755153	0.1544327951
2770	0.9461970602	0.1544124914
2771	0.9462293775	0.1543924528
2772	0.9461970602	0.1543705252
2773	0.9462509224	0.154349836
2774	0.9462078326	0.1543273601
2775	0.9462347637	0.1543060035
2776	0.9462724673	0.1542799607
2777	0.9462616948	0.1542604241
2778	0.9462832397	0.1542395553
2779	0.9462832397	0.1542195111
2780	0.9463047846	0.1541986996
2781	0.9463263295	0.1541763291
2782	0.9463424881	0.1541570731
2783	0.9463478743	0.1541342565
2784	0.9463424881	0.1541140544
2785	0.9463532605	0.1540924716
2786	0.9463963503	0.1540695487
2787	0.9463694192	0.1540510537
2788	0.9464017365	0.1540308298
2789	0.9464340538	0.1540149146
2790	0.9464717574	0.1539914382
2791	0.9465148471	0.1539712655
2792	0.9464933022	0.1539510995
2793	0.9465148471	0.1539267671
2794	0.9464933022	0.1539053708
2795	0.9465202333	0.1538856705
2796	0.9465471644	0.1538621486
2797	0.9465740955	0.1538414211
2798	0.9465417782	0.1538168093
2799	0.9465687093	0.1537972616
2800	0.946536392	0.1537755868
2801	0.9465902542	0.1537526978
2802	0.9466010266	0.15373228
2803	0.9466171853	0.1537093676
2804	0.9466064128	0.1536876593
2805	0.9466010266	0.1536653585
2806	0.9466333439	0.1536440826
2807	0.9466117991	0.1536212511
2808	0.9466225715	0.1536062828
2809	0.9466117991	0.1535845242
2810	0.9466387301	0.1535614661
2811	0.9466979786	0.1535400816
2812	0.9467141372	0.1535180515
2813	0.9467195234	0.1534975518
2814	0.9467302959	0.1534792839
2815	0.9467464545	0.1534573471
2816	0.9467410683	0.1534358523
2817	0.9467518407	0.1534157784
2818	0.9467464545	0.1533960745
2819	0.9467464545	0.1533792224
2820	0.9467464545	0.1533599453
2821	0.9467464545	0.1533380775
2822	0.9467679994	0.1533188418
2823	0.9467787718	0.1532959552
2824	0.9468110891	0.1532756513
2825	0.9468272478	0.1532534957
2826	0.9468272478	0.1532333003
2827	0.9468541789	0.1532156605
2828	0.9468703376	0.153196912
2829	0.9468918824	0.1531743933
2830	0.9468972686	0.153153091
2831	0.9468757238	0.1531332588
2832	0.9469080411	0.1531138964
2833	0.9468864962	0.1530963403
2834	0.9469188135	0.1530715765
2835	0.9468972686	0.1530508179
2836	0.9469241997	0.1530313866
2837	0.9469565171	0.1530092773
2838	0.9469565171	0.152990618
2839	0.9469726757	0.1529739511
2840	0.9469996068	0.1529521649
2841	0.9470265379	0.152930986
2842	0.9470642414	0.1529099302
2843	0.9470426966	0.15289355
2844	0.9470588552	0.1528757621
2845	0.9470857863	0.1528537054
2846	0.9470750139	0.1528344953
2847	0.9470804001	0.152813945
2848	0.947053469	0.1527931573
2849	0.9471234898	0.1527694735
2850	0.9471073312	0.1527473342
2851	0.9471127174	0.1527287372
2852	0.9471073312	0.1527107157
2853	0.9471504209	0.1526882989
2854	0.9471558072	0.152667076
2855	0.947177352	0.1526469537
2856	0.9472096693	0.1526232701
2857	0.9472312142	0.1526019982
2858	0.9472204418	0.1525797578
2859	0.9472581453	0.1525604111
2860	0.9472366004	0.1525409526
2861	0.9472527591	0.1525203741
2862	0.9472635315	0.1524997747
2863	0.9472527591	0.1524801875
2864	0.9472366004	0.1524622719
2865	0.947274304	0.1524392775
2866	0.9473227799	0.1524206497
2867	0.9473066213	0.1524057466
2868	0.9473120075	0.1523828682
2869	0.9473389386	0.1523632324
2870	0.9473712559	0.1523419651
2871	0.9474358905	0.1523201107
2872	0.9474143457	0.1522982935
2873	0.9474143457	0.1522815787
2874	0.947446663	0.1522616713
2875	0.9474251181	0.1522419497
2876	0.9474305043	0.1522199401
2877	0.9474412767	0.1522007555
2878	0.9474574354	0.1521788479
2879	0.9474628216	0.1521615482
2880	0.9474574354	0.1521407709
2881	0.9474574354	0.1521201298
2882	0.9475005252	0.1520994704
2883	0.94752207	0.152077976
2884	0.94752207	0.1520533511
2885	0.9475382287	0.1520310013
2886	0.9475059114	0.1520114475
2887	0.9474951389	0.151995734
2888	0.9475059114	0.1519731539
2889	0.9475274563	0.1519520984
2890	0.9475274563	0.1519324824
2891	0.9474843665	0.1519111372
2892	0.9475166838	0.1518888411
2893	0.9475005252	0.1518696601
2894	0.9475651598	0.151849944
2895	0.9475974771	0.1518303206
2896	0.9476028633	0.1518088712
2897	0.947619022	0.1517889768
2898	0.9476028633	0.1517709641
2899	0.9476513393	0.1517518252
2900	0.9476405668	0.1517310942
2901	0.9476459531	0.1517138308
2902	0.9476621117	0.15169391
2903	0.9476567255	0.1516726095
2904	0.9476728842	0.1516515886
2905	0.9476728842	0.1516306696
2906	0.9477052015	0.151611156
2907	0.9476621117	0.1515886242
2908	0.947694429	0.1515680442
2909	0.9476998153	0.1515491633
2910	0.9477052015	0.1515278146
2911	0.947694429	0.1515083844
2912	0.9477105877	0.1514861804
2913	0.9477159739	0.1514677595
2914	0.9477105877	0.1514477061
2915	0.9477052015	0.1514273848
2916	0.9477105877	0.1514092114
2917	0.9477482912	0.1513876815
2918	0.9477590637	0.1513691073
2919	0.9477967672	0.1513506206
2920	0.9478021534	0.1513306728
2921	0.9478398569	0.1513130106
2922	0.9478452432	0.1512924963
2923	0.947866788	0.15127101
2924	0.9478721743	0.1512520642
2925	0.9478452432	0.1512326861
2926	0.9478883329	0.1512137878
2927	0.9479098778	0.1511922452
2928	0.9479583538	0.1511719376
2929	0.9479314227	0.151152489
2930	0.9479421951	0.1511345513
2931	0.9479583538	0.1511134847
2932	0.9479529675	0.1510929285
2933	0.9479745124	0.1510725804
2934	0.9480014435	0.151050431
2935	0.9480068297	0.1510280122
2936	0.9479852849	0.1510104079
2937	0.9480445333	0.1509904499
2938	0.9480553057	0.1509733789
2939	0.9480660781	0.1509553406
2940	0.9480229884	0.1509362085
2941	0.9480337608	0.1509135752
2942	0.9480445333	0.1508940454
2943	0.9480714644	0.150874746
2944	0.9480930092	0.1508591436
2945	0.9481253265	0.1508393485
2946	0.9481199403	0.1508167119
2947	0.9480983954	0.1507964494
2948	0.948136099	0.1507738475
2949	0.9481414852	0.1507563309
2950	0.948136099	0.1507361767
2951	0.9481630301	0.1507161443
2952	0.948136099	0.1506999262
2953	0.9481253265	0.1506772492
2954	0.9481468714	0.1506563441
2955	0.9481414852	0.1506359397
2956	0.9481414852	0.1506158308
2957	0.9481522576	0.1505943255
2958	0.9481630301	0.1505715442
2959	0.9482276647	0.150551654
2960	0.9482061198	0.1505307158
2961	0.9482276647	0.1505115868
2962	0.9482330509	0.1504927251
2963	0.9482492096	0.1504740374
2964	0.9482869131	0.1504547796
2965	0.9482815269	0.1504342426
2966	0.948259982	0.1504141592
2967	0.9482707544	0.1503953062
2968	0.9482869131	0.1503760939
2969	0.9483030718	0.1503579673
2970	0.9483030718	0.1503406173
2971	0.9483138442	0.1503243499
2972	0.948308458	0.150302907
2973	0.948308458	0.1502815911
2974	0.9483407753	0.1502587866
2975	0.9483892513	0.1502403245
2976	0.9484054099	0.1502221823
2977	0.9483892513	0.1502008689
2978	0.9484054099	0.1501845606
2979	0.9484269548	0.1501675133
2980	0.9484646583	0.1501498092
2981	0.9484646583	0.1501315447
2982	0.9484754308	0.1501144339
2983	0.9484754308	0.1500983509
2984	0.9484915894	0.1500814666
2985	0.9484754308	0.1500646901
2986	0.948480817	0.1500450625
2987	0.9485239067	0.1500240111
2988	0.9485616103	0.1500050166
2989	0.9485023619	0.1499843592
2990	0.9485346792	0.1499635336
2991	0.948529293	0.1499431553
2992	0.9485993138	0.1499227664
2993	0.9485831551	0.1499011557
2994	0.9485885414	0.1498799596
2995	0.9485723827	0.1498595411
2996	0.9485777689	0.1498425981
2997	0.9486100862	0.1498208664
2998	0.9485885414	0.1498004584
2999	0.9486154725	0.1497811913
3000	0.9486370173	0.1497627228
3001	0.9486693346	0.149741541
3002	0.9486424035	0.1497190006
3003	0.9486747209	0.149700663
3004	0.9486854933	0.1496807382
3005	0.9486908795	0.1496604263
3006	0.9486854933	0.1496425022
3007	0.9486908795	0.1496225513
3008	0.948701652	0.1496032196
3009	0.9487070382	0.1495825899
3010	0.9487178106	0.149564062
3011	0.9487393555	0.1495454009
3012	0.9487555141	0.1495248346
3013	0.9487609004	0.1495078953
3014	0.9487555141	0.1494869986
3015	0.9487824452	0.1494687059
3016	0.9487555141	0.149453656
3017	0.9487716728	0.1494339346
3018	0.9487609004	0.149412488
3019	0.9487878315	0.1493951252
3020	0.9487986039	0.1493770381
3021	0.9488201488	0.1493563978
3022	0.9487986039	0.1493370019
3023	0.9488039901	0.1493179747
3024	0.9488147625	0.1492964711
3025	0.9488309212	0.1492778187
3026	0.9488578523	0.1492590382
3027	0.9488686247	0.1492371379
3028	0.9488578523	0.1492227101
3029	0.9488470799	0.1492053457
3030	0.9488686247	0.1491850134
3031	0.9488632385	0.1491640399
3032	0.9488955558	0.1491417396
3033	0.9488847834	0.1491218438
3034	0.9488901696	0.1491028806
3035	0.9489278731	0.1490821703
3036	0.9489171007	0.1490630205
3037	0.9489171007	0.149045982
3038	0.9489440318	0.1490255371
3039	0.9489548042	0.1490063221
3040	0.9489925078	0.1489883523
3041	0.948997894	0.1489687758
3042	0.9489817353	0.1489526576
3043	0.9490248251	0.1489353845
3044	0.9490140526	0.1489141757
3045	0.9490248251	0.1488918478
3046	0.9490194389	0.1488744064
3047	0.9490571424	0.1488559412
3048	0.9490625286	0.1488359044
3049	0.9490409837	0.1488156784
3050	0.9490409837	0.1487957285
3051	0.9490679148	0.1487742262
3052	0.9490733011	0.1487580673
3053	0.9490679148	0.1487395475
3054	0.9490840735	0.148714987
3055	0.9490786873	0.1486954592
3056	0.9490625286	0.1486767701
3057	0.9491110046	0.1486572024
3058	0.9491110046	0.1486397478
3059	0.9490948459	0.1486211054
3060	0.9490894597	0.1486010657
3061	0.9490948459	0.1485804605
3062	0.9491325495	0.1485561325
3063	0.9491379357	0.1485367101
3064	0.9491487081	0.1485196181
3065	0.9491433219	0.1485002291
3066	0.9491325495	0.1484837157
3067	0.9491756392	0.1484637739
3068	0.9491648668	0.1484427473
3069	0.949170253	0.1484256371
3070	0.9491917979	0.1484060474
3071	0.9492295014	0.1483873746
3072	0.9491917979	0.1483663551
3073	0.9492456601	0.1483455711
3074	0.9492456601	0.1483262285
3075	0.9492025703	0.1483101484
3076	0.949218729	0.1482921028
3077	0.949218729	0.1482728903
3078	0.9492133427	0.1482554915
3079	0.9492402738	0.1482376983
3080	0.9492510463	0.1482180616
3081	0.9492564325	0.1481976551
3082	0.9492564325	0.1481787863
